#,Date-Time (PDT),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),Host Connected,End of File
7245,05-06-2023 17:30:00,35.54,25.26,12.66,,
7246,05-06-2023 17:40:00,35.53,25.05,12.53,,
7247,05-06-2023 17:50:00,35.52,24.78,12.35,,
7248,05-06-2023 18:00:00,35.54,24.60,12.26,,
7249,05-06-2023 18:10:00,35.51,24.40,12.11,,
7250,05-06-2023 18:20:00,35.50,24.18,11.95,,
7251,05-06-2023 18:30:00,35.53,24.06,11.91,,
7252,05-06-2023 18:40:00,35.56,23.97,11.88,,
7253,05-06-2023 18:50:00,35.49,23.92,11.78,,
7254,05-06-2023 19:00:00,35.54,23.84,11.78,,
7255,05-06-2023 19:10:00,35.50,23.77,11.70,,
7256,05-06-2023 19:20:00,35.53,23.64,11.64,,
7257,05-06-2023 19:30:00,35.54,23.65,11.66,,
7258,05-06-2023 19:40:00,35.52,23.54,11.57,,
7259,05-06-2023 19:50:00,35.52,23.53,11.56,,
7260,05-06-2023 20:00:00,35.50,23.39,11.46,,
7261,05-06-2023 20:10:00,35.51,23.45,11.50,,
7262,05-06-2023 20:20:00,35.51,23.66,11.64,,
7263,05-06-2023 20:30:00,31.15,27.65,10.31,,
7264,05-06-2023 20:40:00,26.27,34.90,9.57,,
7265,05-06-2023 20:50:00,25.34,36.86,9.56,,
7266,05-06-2023 21:00:00,25.16,37.35,9.60,,
7267,05-06-2023 21:10:00,25.12,37.60,9.66,,
7268,05-06-2023 21:20:00,25.12,37.69,9.69,,
7269,05-06-2023 21:30:00,25.09,37.82,9.73,,
7270,05-06-2023 21:40:00,25.08,37.89,9.74,,
7271,05-06-2023 21:50:00,25.08,37.89,9.74,,
7272,05-06-2023 22:00:00,25.10,37.89,9.76,,
7273,05-06-2023 22:10:00,25.08,37.90,9.75,,
7274,05-06-2023 22:20:00,25.08,37.85,9.73,,
7275,05-06-2023 22:30:00,25.10,37.83,9.74,,
7276,05-06-2023 22:40:00,25.09,37.81,9.72,,
7277,05-06-2023 22:50:00,25.06,37.81,9.69,,
7278,05-06-2023 23:00:00,25.09,37.68,9.67,,
7279,05-06-2023 23:10:00,25.10,37.67,9.68,,
7280,05-06-2023 23:20:00,25.09,37.58,9.63,,
7281,05-06-2023 23:30:00,25.06,37.68,9.64,,
7282,05-06-2023 23:40:00,25.06,37.62,9.62,,
7283,05-06-2023 23:50:00,25.09,37.47,9.59,,
7284,05-07-2023 00:00:00,25.05,37.49,9.56,,
7285,05-07-2023 00:10:00,25.08,37.43,9.56,,
7286,05-07-2023 00:20:00,25.03,37.35,9.48,,
7287,05-07-2023 00:30:00,25.08,37.33,9.52,,
7288,05-07-2023 00:40:00,25.09,37.19,9.48,,
7289,05-07-2023 00:50:00,25.08,37.06,9.41,,
7290,05-07-2023 01:00:00,25.05,36.94,9.34,,
7291,05-07-2023 01:10:00,25.12,36.90,9.38,,
7292,05-07-2023 01:20:00,25.08,36.78,9.30,,
7293,05-07-2023 01:30:00,25.05,36.77,9.27,,
7294,05-07-2023 01:40:00,25.08,36.66,9.25,,
7295,05-07-2023 01:50:00,25.06,36.63,9.22,,
7296,05-07-2023 02:00:00,25.06,36.67,9.24,,
7297,05-07-2023 02:10:00,25.08,36.57,9.22,,
7298,05-07-2023 02:20:00,25.06,36.58,9.20,,
7299,05-07-2023 02:30:00,25.08,36.45,9.17,,
7300,05-07-2023 02:40:00,25.06,36.50,9.17,,
7301,05-07-2023 02:50:00,25.07,36.37,9.13,,
7302,05-07-2023 03:00:00,25.07,36.39,9.13,,
7303,05-07-2023 03:10:00,25.05,36.43,9.13,,
7304,05-07-2023 03:20:00,25.12,36.35,9.16,,
7305,05-07-2023 03:30:00,25.07,36.36,9.12,,
7306,05-07-2023 03:40:00,25.08,36.40,9.15,,
7307,05-07-2023 03:50:00,25.08,36.34,9.12,,
7308,05-07-2023 04:00:00,25.08,36.27,9.10,,
7309,05-07-2023 04:10:00,25.10,36.26,9.11,,
7310,05-07-2023 04:20:00,25.08,36.31,9.11,,
7311,05-07-2023 04:30:00,25.08,36.31,9.11,,
7312,05-07-2023 04:40:00,25.09,36.27,9.11,,
7313,05-07-2023 04:50:00,25.08,36.17,9.05,,
7314,05-07-2023 05:00:00,25.07,36.11,9.02,,
7315,05-07-2023 05:10:00,25.08,36.03,9.00,,
7316,05-07-2023 05:20:00,25.08,35.93,8.95,,
7317,05-07-2023 05:30:00,25.09,35.86,8.93,,
7318,05-07-2023 05:40:00,25.06,35.95,8.95,,
7319,05-07-2023 05:50:00,25.08,35.94,8.96,,
7320,05-07-2023 06:00:00,25.06,35.89,8.92,,
7321,05-07-2023 06:10:00,27.73,32.60,9.83,,
7322,05-07-2023 06:20:00,33.47,25.61,11.12,,
7323,05-07-2023 06:30:00,35.13,23.94,11.50,,
7324,05-07-2023 06:40:00,35.42,23.60,11.53,,
7325,05-07-2023 06:50:00,35.48,23.63,11.59,,
7326,05-07-2023 07:00:00,35.50,23.63,11.61,,
7327,05-07-2023 07:10:00,35.49,23.57,11.56,,
7328,05-07-2023 07:20:00,35.50,23.62,11.60,,
7329,05-07-2023 07:30:00,35.49,23.59,11.57,,
7330,05-07-2023 07:40:00,35.52,23.54,11.57,,
7331,05-07-2023 07:50:00,35.53,23.54,11.58,,
7332,05-07-2023 08:00:00,35.52,23.53,11.56,,
7333,05-07-2023 08:10:00,35.55,23.61,11.64,,
7334,05-07-2023 08:20:00,35.52,23.71,11.68,,
7335,05-07-2023 08:30:00,35.50,23.75,11.69,,
7336,05-07-2023 08:40:00,35.52,23.88,11.78,,
7337,05-07-2023 08:50:00,35.53,23.91,11.81,,
7338,05-07-2023 09:00:00,35.53,23.95,11.84,,
7339,05-07-2023 09:10:00,35.53,23.92,11.82,,
7340,05-07-2023 09:20:00,35.51,23.92,11.80,,
7341,05-07-2023 09:30:00,35.50,23.94,11.80,,
7342,05-07-2023 09:40:00,35.51,23.92,11.80,,
7343,05-07-2023 09:50:00,35.53,23.82,11.75,,
7344,05-07-2023 10:00:00,35.52,23.81,11.74,,
7345,05-07-2023 10:10:00,35.53,23.74,11.71,,
7346,05-07-2023 10:20:00,35.53,23.65,11.65,,
7347,05-07-2023 10:30:00,35.54,23.80,11.76,,
7348,05-07-2023 10:40:00,35.53,23.95,11.84,,
7349,05-07-2023 10:50:00,35.53,24.15,11.96,,
7350,05-07-2023 11:00:00,35.54,24.33,12.09,,
7351,05-07-2023 11:10:00,35.55,24.45,12.17,,
7352,05-07-2023 11:20:00,35.54,24.56,12.23,,
7353,05-07-2023 11:30:00,35.54,24.54,12.22,,
7354,05-07-2023 11:40:00,35.53,24.50,12.19,,
7355,05-07-2023 11:50:00,35.48,24.50,12.14,,
7356,05-07-2023 12:00:00,35.53,24.50,12.18,,
7357,05-07-2023 12:10:00,35.52,24.41,12.12,,
7358,05-07-2023 12:20:00,35.49,24.41,12.09,,
7359,05-07-2023 12:30:00,35.55,24.35,12.11,,
7360,05-07-2023 12:40:00,35.53,24.33,12.08,,
7361,05-07-2023 12:50:00,35.53,24.22,12.01,,
7362,05-07-2023 13:00:00,35.54,24.19,12.00,,
7363,05-07-2023 13:10:00,35.53,24.19,11.99,,
7364,05-07-2023 13:20:00,35.57,24.14,11.99,,
7365,05-07-2023 13:30:00,35.54,24.19,12.00,,
7366,05-07-2023 13:40:00,35.52,24.16,11.96,,
7367,05-07-2023 13:50:00,35.57,23.95,11.88,,
7368,05-07-2023 14:00:00,35.53,23.82,11.75,,
7369,05-07-2023 14:10:00,35.50,23.70,11.65,,
7370,05-07-2023 14:20:00,35.50,22.59,10.93,,
7371,05-07-2023 14:30:00,35.50,22.71,11.01,,
7372,05-07-2023 14:40:00,35.51,22.83,11.10,,
7373,05-07-2023 14:50:00,35.53,22.94,11.19,,
7374,05-07-2023 15:00:00,35.55,23.17,11.36,,
7375,05-07-2023 15:10:00,35.56,23.15,11.35,,
7376,05-07-2023 15:20:00,35.52,23.17,11.33,,
7377,05-07-2023 15:30:00,35.52,23.01,11.23,,
7378,05-07-2023 15:40:00,35.53,22.82,11.11,,
7379,05-07-2023 15:50:00,35.49,22.58,10.91,,
7380,05-07-2023 16:00:00,35.52,22.41,10.82,,
7381,05-07-2023 16:10:00,35.52,22.11,10.62,,
7382,05-07-2023 16:20:00,35.53,22.00,10.56,,
7383,05-07-2023 16:30:00,35.53,21.99,10.55,,
7384,05-07-2023 16:40:00,35.53,22.09,10.62,,
7385,05-07-2023 16:50:00,35.54,22.05,10.60,,
7386,05-07-2023 17:00:00,35.56,21.99,10.57,,
7387,05-07-2023 17:10:00,35.53,22.03,10.58,,
7388,05-07-2023 17:20:00,35.53,22.12,10.64,,
7389,05-07-2023 17:30:00,35.53,22.11,10.63,,
7390,05-07-2023 17:40:00,35.54,21.99,10.56,,
7391,05-07-2023 17:50:00,35.53,21.96,10.53,,
7392,05-07-2023 18:00:00,35.52,21.92,10.50,,
7393,05-07-2023 18:10:00,35.50,21.91,10.47,,
7394,05-07-2023 18:20:00,35.53,21.95,10.53,,
7395,05-07-2023 18:30:00,35.50,21.97,10.51,,
7396,05-07-2023 18:40:00,35.48,22.00,10.51,,
7397,05-07-2023 18:50:00,35.51,22.09,10.60,,
7398,05-07-2023 19:00:00,35.54,22.14,10.66,,
7399,05-07-2023 19:10:00,35.53,22.24,10.72,,
7400,05-07-2023 19:20:00,35.56,22.41,10.86,,
7401,05-07-2023 19:30:00,35.52,22.53,10.91,,
7402,05-07-2023 19:40:00,35.54,22.58,10.96,,
7403,05-07-2023 19:50:00,35.51,22.61,10.95,,
7404,05-07-2023 20:00:00,35.50,22.58,10.92,,
7405,05-07-2023 20:10:00,35.52,22.70,11.02,,
7406,05-07-2023 20:20:00,35.49,22.74,11.02,,
7407,05-07-2023 20:30:00,31.16,26.60,9.74,,
7408,05-07-2023 20:40:00,26.26,33.38,8.90,,
7409,05-07-2023 20:50:00,25.32,35.17,8.84,,
7410,05-07-2023 21:00:00,25.14,35.38,8.77,,
7411,05-07-2023 21:10:00,25.13,35.30,8.73,,
7412,05-07-2023 21:20:00,25.12,35.21,8.68,,
7413,05-07-2023 21:30:00,25.08,35.19,8.65,,
7414,05-07-2023 21:40:00,25.08,35.13,8.62,,
7415,05-07-2023 21:50:00,25.08,35.09,8.61,,
7416,05-07-2023 22:00:00,25.10,34.98,8.58,,
7417,05-07-2023 22:10:00,25.06,34.92,8.52,,
7418,05-07-2023 22:20:00,25.06,35.04,8.57,,
7419,05-07-2023 22:30:00,25.09,35.22,8.67,,
7420,05-07-2023 22:40:00,25.08,35.33,8.71,,
7421,05-07-2023 22:50:00,25.08,35.45,8.75,,
7422,05-07-2023 23:00:00,25.06,35.63,8.81,,
7423,05-07-2023 23:10:00,25.07,35.65,8.83,,
7424,05-07-2023 23:20:00,25.10,35.60,8.84,,
7425,05-07-2023 23:30:00,25.08,35.46,8.76,,
7426,05-07-2023 23:40:00,25.06,35.36,8.70,,
7427,05-07-2023 23:50:00,25.09,35.21,8.66,,
7428,05-08-2023 00:00:00,25.07,34.99,8.55,,
7429,05-08-2023 00:10:00,25.05,34.89,8.49,,
7430,05-08-2023 00:20:00,25.07,34.74,8.44,,
7431,05-08-2023 00:30:00,25.08,34.63,8.41,,
7432,05-08-2023 00:40:00,25.10,34.51,8.38,,
7433,05-08-2023 00:50:00,25.09,34.37,8.31,,
7434,05-08-2023 01:00:00,25.06,34.46,8.32,,
7435,05-08-2023 01:10:00,25.06,34.48,8.33,,
7436,05-08-2023 01:20:00,25.07,34.66,8.41,,
7437,05-08-2023 01:30:00,25.08,34.60,8.40,,
7438,05-08-2023 01:40:00,25.08,34.60,8.40,,
7439,05-08-2023 01:50:00,25.05,34.59,8.37,,
7440,05-08-2023 02:00:00,25.06,34.61,8.38,,
7441,05-08-2023 02:10:00,25.04,34.57,8.34,,
7442,05-08-2023 02:20:00,25.06,34.58,8.37,,
7443,05-08-2023 02:30:00,25.07,34.60,8.39,,
7444,05-08-2023 02:40:00,25.07,34.63,8.40,,
7445,05-08-2023 02:50:00,25.07,34.55,8.37,,
7446,05-08-2023 03:00:00,25.07,34.60,8.39,,
7447,05-08-2023 03:10:00,25.08,34.62,8.41,,
7448,05-08-2023 03:20:00,25.07,34.79,8.47,,
7449,05-08-2023 03:30:00,25.10,34.89,8.54,,
7450,05-08-2023 03:40:00,25.08,34.91,8.53,,
7451,05-08-2023 03:50:00,25.06,34.96,8.53,,
7452,05-08-2023 04:00:00,25.09,34.88,8.52,,
7453,05-08-2023 04:10:00,25.07,34.95,8.54,,
7454,05-08-2023 04:20:00,25.05,35.05,8.56,,
7455,05-08-2023 04:30:00,25.07,34.93,8.53,,
7456,05-08-2023 04:40:00,25.09,34.98,8.57,,
7457,05-08-2023 04:50:00,25.05,34.88,8.49,,
7458,05-08-2023 05:00:00,25.07,34.94,8.53,,
7459,05-08-2023 05:10:00,25.03,34.92,8.49,,
7460,05-08-2023 05:20:00,25.09,34.89,8.53,,
7461,05-08-2023 05:30:00,25.09,35.01,8.58,,
7462,05-08-2023 05:40:00,25.07,35.10,8.60,,
7463,05-08-2023 05:50:00,25.06,35.20,8.63,,
7464,05-08-2023 06:00:00,25.10,35.23,8.68,,
7465,05-08-2023 06:10:00,27.67,32.20,9.59,,
7466,05-08-2023 06:20:00,33.42,25.42,10.97,,
7467,05-08-2023 06:30:00,35.07,23.64,11.26,,
7468,05-08-2023 06:40:00,35.42,23.34,11.36,,
7469,05-08-2023 06:50:00,35.49,23.22,11.34,,
7470,05-08-2023 07:00:00,35.49,23.29,11.38,,
7471,05-08-2023 07:10:00,35.53,23.24,11.38,,
7472,05-08-2023 07:20:00,35.51,23.24,11.37,,
7473,05-08-2023 07:30:00,35.52,23.21,11.36,,
7474,05-08-2023 07:40:00,35.52,23.23,11.37,,
7475,05-08-2023 07:50:00,35.53,23.26,11.40,,
7476,05-08-2023 08:00:00,35.52,23.26,11.38,,
7477,05-08-2023 08:10:00,35.55,23.32,11.45,,
7478,05-08-2023 08:20:00,35.51,23.33,11.43,,
7479,05-08-2023 08:30:00,35.53,23.36,11.46,,
7480,05-08-2023 08:40:00,35.53,23.36,11.46,,
7481,05-08-2023 08:50:00,35.55,23.35,11.47,,
7482,05-08-2023 09:00:00,35.55,23.33,11.46,,
7483,05-08-2023 09:10:00,35.55,23.30,11.44,,
7484,05-08-2023 09:20:00,35.53,23.18,11.35,,
7485,05-08-2023 09:30:00,35.51,23.15,11.31,,
7486,05-08-2023 09:40:00,35.54,23.14,11.33,,
7487,05-08-2023 09:50:00,35.53,23.19,11.35,,
7488,05-08-2023 10:00:00,35.53,23.17,11.34,,
7489,05-08-2023 10:10:00,35.53,23.23,11.37,,
7490,05-08-2023 10:20:00,35.55,23.19,11.37,,
7491,05-08-2023 10:30:00,35.52,23.23,11.37,,
7492,05-08-2023 10:40:00,35.52,23.26,11.39,,
7493,05-08-2023 10:50:00,35.52,23.33,11.44,,
7494,05-08-2023 11:00:00,35.53,23.30,11.43,,
7495,05-08-2023 11:10:00,35.56,23.48,11.57,,
7496,05-08-2023 11:20:00,35.54,23.49,11.55,,
7497,05-08-2023 11:30:00,35.53,23.64,11.64,,
7498,05-08-2023 11:40:00,35.50,23.67,11.63,,
7499,05-08-2023 11:50:00,35.55,23.73,11.71,,
7500,05-08-2023 12:00:00,35.54,23.73,11.71,,
7501,05-08-2023 12:10:00,35.54,23.75,11.72,,
7502,05-08-2023 12:20:00,35.55,23.88,11.81,,
7503,05-08-2023 12:30:00,35.55,23.97,11.87,,
7504,05-08-2023 12:40:00,35.56,24.02,11.91,,
7505,05-08-2023 12:50:00,35.52,24.09,11.92,,
7506,05-08-2023 13:00:00,35.56,24.06,11.94,,
7507,05-08-2023 13:10:00,35.51,24.09,11.91,,
7508,05-08-2023 13:20:00,35.49,24.19,11.95,,
7509,05-08-2023 13:30:00,35.54,24.24,12.03,,
7510,05-08-2023 13:40:00,35.53,24.33,12.08,,
7511,05-08-2023 13:50:00,35.56,24.38,12.13,,
7512,05-08-2023 14:00:00,35.52,24.30,12.05,,
7513,05-08-2023 14:10:00,35.53,24.18,11.98,,
7514,05-08-2023 14:20:00,35.52,23.89,11.79,,
7515,05-08-2023 14:30:00,35.50,23.79,11.71,,
7516,05-08-2023 14:40:00,35.50,23.85,11.75,,
7517,05-08-2023 14:50:00,35.51,23.95,11.82,,
7518,05-08-2023 15:00:00,35.53,24.08,11.92,,
7519,05-08-2023 15:10:00,35.54,24.02,11.89,,
7520,05-08-2023 15:20:00,35.49,24.08,11.88,,
7521,05-08-2023 15:30:00,35.51,24.15,11.95,,
7522,05-08-2023 15:40:00,35.52,24.19,11.98,,
7523,05-08-2023 15:50:00,35.53,24.25,12.03,,
7524,05-08-2023 16:00:00,35.54,24.39,12.12,,
7525,05-08-2023 16:10:00,35.52,24.46,12.15,,
7526,05-08-2023 16:20:00,35.51,24.57,12.21,,
7527,05-08-2023 16:30:00,35.51,24.57,12.21,,
7528,05-08-2023 16:40:00,35.51,24.57,12.21,,
7529,05-08-2023 16:50:00,35.51,24.57,12.21,,
7530,05-08-2023 17:00:00,35.52,24.60,12.24,,
7531,05-08-2023 17:10:00,35.54,24.44,12.15,,
7532,05-08-2023 17:20:00,35.53,24.40,12.12,,
7533,05-08-2023 17:30:00,35.55,24.26,12.05,,
7534,05-08-2023 17:40:00,35.49,24.36,12.06,,
7535,05-08-2023 17:50:00,35.51,24.56,12.20,,
7536,05-08-2023 18:00:00,35.51,24.70,12.29,,
7537,05-08-2023 18:10:00,35.52,24.81,12.37,,
7538,05-08-2023 18:20:00,35.52,24.78,12.35,,
7539,05-08-2023 18:30:00,35.50,23.89,11.77,,
7540,05-08-2023 18:40:00,35.53,24.08,11.92,,
7541,05-08-2023 18:50:00,35.54,24.15,11.97,,
7542,05-08-2023 19:00:00,35.51,24.05,11.88,,
7543,05-08-2023 19:10:00,35.53,23.82,11.75,,
7544,05-08-2023 19:20:00,35.56,23.57,11.63,,
7545,05-08-2023 19:30:00,35.53,23.27,11.41,,
7546,05-08-2023 19:40:00,35.54,23.17,11.35,,
7547,05-08-2023 19:50:00,35.51,23.05,11.24,,
7548,05-08-2023 20:00:00,35.52,23.00,11.22,,
7549,05-08-2023 20:10:00,35.54,22.97,11.22,,
7550,05-08-2023 20:20:00,35.48,22.94,11.14,,
7551,05-08-2023 20:30:00,31.08,26.70,9.73,,
7552,05-08-2023 20:40:00,26.23,33.39,8.88,,
7553,05-08-2023 20:50:00,25.32,34.96,8.76,,
7554,05-08-2023 21:00:00,25.20,35.09,8.71,,
7555,05-08-2023 21:10:00,25.12,35.19,8.67,,
7556,05-08-2023 21:20:00,25.09,35.35,8.72,,
7557,05-08-2023 21:30:00,25.10,35.35,8.73,,
7558,05-08-2023 21:40:00,25.07,35.65,8.83,,
7559,05-08-2023 21:50:00,25.10,35.86,8.94,,
7560,05-08-2023 22:00:00,25.10,35.86,8.94,,
7561,05-08-2023 22:10:00,25.09,35.75,8.89,,
7562,05-08-2023 22:20:00,25.12,35.69,8.88,,
7563,05-08-2023 22:30:00,25.07,35.61,8.81,,
7564,05-08-2023 22:40:00,25.09,35.55,8.80,,
7565,05-08-2023 22:50:00,25.07,35.55,8.79,,
7566,05-08-2023 23:00:00,25.09,35.40,8.74,,
7567,05-08-2023 23:10:00,25.08,35.47,8.76,,
7568,05-08-2023 23:20:00,25.08,35.54,8.79,,
7569,05-08-2023 23:30:00,25.06,35.66,8.83,,
7570,05-08-2023 23:40:00,25.08,35.69,8.85,,
7571,05-08-2023 23:50:00,25.08,35.76,8.88,,
7572,05-09-2023 00:00:00,25.08,35.78,8.89,,
7573,05-09-2023 00:10:00,25.06,35.79,8.88,,
7574,05-09-2023 00:20:00,25.08,35.87,8.93,,
7575,05-09-2023 00:30:00,25.04,35.93,8.92,,
7576,05-09-2023 00:40:00,25.08,35.84,8.92,,
7577,05-09-2023 00:50:00,25.05,35.80,8.87,,
7578,05-09-2023 01:00:00,25.07,35.82,8.90,,
7579,05-09-2023 01:10:00,25.09,35.81,8.91,,
7580,05-09-2023 01:20:00,25.07,35.82,8.90,,
7581,05-09-2023 01:30:00,25.08,35.90,8.94,,
7582,05-09-2023 01:40:00,25.08,35.90,8.94,,
7583,05-09-2023 01:50:00,25.09,35.83,8.92,,
7584,05-09-2023 02:00:00,25.05,35.92,8.92,,
7585,05-09-2023 02:10:00,25.08,35.93,8.95,,
7586,05-09-2023 02:20:00,25.05,35.98,8.95,,
7587,05-09-2023 02:30:00,25.10,35.79,8.92,,
7588,05-09-2023 02:40:00,25.08,35.75,8.88,,
7589,05-09-2023 02:50:00,25.08,35.68,8.85,,
7590,05-09-2023 03:00:00,25.09,35.61,8.83,,
7591,05-09-2023 03:10:00,25.05,35.66,8.81,,
7592,05-09-2023 03:20:00,25.10,35.57,8.83,,
7593,05-09-2023 03:30:00,25.09,35.57,8.81,,
7594,05-09-2023 03:40:00,25.09,35.65,8.85,,
7595,05-09-2023 03:50:00,25.08,35.64,8.83,,
7596,05-09-2023 04:00:00,25.10,35.62,8.85,,
7597,05-09-2023 04:10:00,25.08,35.64,8.83,,
7598,05-09-2023 04:20:00,25.08,35.63,8.83,,
7599,05-09-2023 04:30:00,25.07,35.66,8.83,,
7600,05-09-2023 04:40:00,25.08,35.56,8.80,,
7601,05-09-2023 04:50:00,25.08,35.43,8.75,,
7602,05-09-2023 05:00:00,25.03,35.35,8.66,,
7603,05-09-2023 05:10:00,25.09,35.36,8.73,,
7604,05-09-2023 05:20:00,25.12,35.29,8.72,,
7605,05-09-2023 05:30:00,25.02,35.24,8.61,,
7606,05-09-2023 05:40:00,25.07,35.05,8.58,,
7607,05-09-2023 05:50:00,25.07,34.90,8.51,,
7608,05-09-2023 06:00:00,25.08,34.69,8.44,,
7609,05-09-2023 06:10:00,27.79,31.32,9.28,,
7610,05-09-2023 06:20:00,33.50,24.68,10.60,,
7611,05-09-2023 06:30:00,35.12,22.87,10.80,,
7612,05-09-2023 06:40:00,35.43,22.55,10.85,,
7613,05-09-2023 06:50:00,35.49,22.47,10.84,,
7614,05-09-2023 07:00:00,35.49,22.45,10.83,,
7615,05-09-2023 07:10:00,35.54,22.36,10.81,,
7616,05-09-2023 07:20:00,35.51,22.27,10.72,,
7617,05-09-2023 07:30:00,35.51,22.24,10.70,,
7618,05-09-2023 07:40:00,35.52,22.21,10.69,,
7619,05-09-2023 07:50:00,35.54,22.18,10.69,,
7620,05-09-2023 08:00:00,35.53,22.26,10.73,,
7621,05-09-2023 08:10:00,35.52,22.24,10.71,,
7622,05-09-2023 08:20:00,35.53,22.36,10.80,,
7623,05-09-2023 08:30:00,35.51,22.44,10.84,,
7624,05-09-2023 08:40:00,35.56,22.50,10.92,,
7625,05-09-2023 08:50:00,35.54,22.58,10.96,,
7626,05-09-2023 09:00:00,35.51,22.55,10.91,,
7627,05-09-2023 09:10:00,35.52,22.68,11.01,,
7628,05-09-2023 09:20:00,35.53,22.61,10.97,,
7629,05-09-2023 09:30:00,35.55,22.67,11.02,,
7630,05-09-2023 09:40:00,35.55,22.64,11.00,,
7631,05-09-2023 09:50:00,35.53,22.70,11.03,,
7632,05-09-2023 10:00:00,35.53,22.65,11.00,,
7633,05-09-2023 10:10:00,35.53,22.68,11.02,,
7634,05-09-2023 10:20:00,35.54,22.65,11.01,,
7635,05-09-2023 10:30:00,35.52,22.71,11.03,,
7636,05-09-2023 10:40:00,35.55,22.77,11.10,,
7637,05-09-2023 10:50:00,35.54,22.92,11.19,,
7638,05-09-2023 11:00:00,35.55,23.09,11.30,,
7639,05-09-2023 11:10:00,35.51,23.10,11.28,,
7640,05-09-2023 11:20:00,35.54,23.18,11.36,,
7641,05-09-2023 11:30:00,35.53,23.30,11.42,,
7642,05-09-2023 11:40:00,35.55,23.48,11.56,,
7643,05-09-2023 11:50:00,35.49,23.59,11.57,,
7644,05-09-2023 12:00:00,35.56,23.52,11.59,,
7645,05-09-2023 12:10:00,35.53,23.59,11.61,,
7646,05-09-2023 12:20:00,35.49,23.65,11.61,,
7647,05-09-2023 12:30:00,35.54,23.52,11.57,,
7648,05-09-2023 12:40:00,35.54,23.46,11.53,,
7649,05-09-2023 12:50:00,35.54,23.43,11.51,,
7650,05-09-2023 13:00:00,35.53,23.49,11.54,,
7651,05-09-2023 13:10:00,35.53,23.53,11.57,,
7652,05-09-2023 13:20:00,35.51,23.67,11.64,,
7653,05-09-2023 13:30:00,35.52,23.71,11.68,,
7654,05-09-2023 13:40:00,35.50,23.79,11.71,,
7655,05-09-2023 13:50:00,35.53,24.11,11.94,,
7656,05-09-2023 14:00:00,35.53,24.32,12.07,,
7657,05-09-2023 14:10:00,35.54,24.56,12.23,,
7658,05-09-2023 14:20:00,35.53,24.76,12.34,,
7659,05-09-2023 14:30:00,35.49,24.91,12.40,,
7660,05-09-2023 14:40:00,35.54,24.96,12.47,,
7661,05-09-2023 14:50:00,35.49,24.97,12.44,,
7662,05-09-2023 15:00:00,35.50,25.02,12.48,,
7663,05-09-2023 15:10:00,35.53,25.03,12.51,,
7664,05-09-2023 15:20:00,35.52,24.97,12.46,,
7665,05-09-2023 15:30:00,35.52,24.90,12.42,,
7666,05-09-2023 15:40:00,35.52,24.88,12.41,,
7667,05-09-2023 15:50:00,35.53,24.67,12.29,,
7668,05-09-2023 16:00:00,35.52,24.50,12.18,,
7669,05-09-2023 16:10:00,35.52,24.43,12.13,,
7670,05-09-2023 16:20:00,35.52,24.36,12.09,,
7671,05-09-2023 16:30:00,35.55,24.33,12.10,,
7672,05-09-2023 16:40:00,35.52,24.28,12.03,,
7673,05-09-2023 16:50:00,35.52,24.18,11.97,,
7674,05-09-2023 17:00:00,35.52,23.95,11.83,,
7675,05-09-2023 17:10:00,35.55,24.02,11.90,,
7676,05-09-2023 17:20:00,35.51,24.02,11.87,,
7677,05-09-2023 17:30:00,35.52,24.06,11.90,,
7678,05-09-2023 17:40:00,35.52,24.06,11.90,,
7679,05-09-2023 17:50:00,35.54,23.92,11.83,,
7680,05-09-2023 18:00:00,35.52,23.82,11.75,,
7681,05-09-2023 18:10:00,35.53,23.75,11.72,,
7682,05-09-2023 18:20:00,35.52,23.73,11.69,,
7683,05-09-2023 18:30:00,35.51,23.85,11.76,,
7684,05-09-2023 18:40:00,35.49,23.81,11.72,,
7685,05-09-2023 18:50:00,35.51,23.83,11.75,,
7686,05-09-2023 19:00:00,35.51,23.80,11.73,,
7687,05-09-2023 19:10:00,35.50,23.77,11.70,,
7688,05-09-2023 19:20:00,35.53,23.71,11.69,,
7689,05-09-2023 19:30:00,35.54,23.52,11.57,,
7690,05-09-2023 19:40:00,35.51,23.41,11.47,,
7691,05-09-2023 19:50:00,35.48,23.04,11.21,,
7692,05-09-2023 20:00:00,35.53,22.70,11.03,,
7693,05-09-2023 20:10:00,35.52,22.42,10.83,,
7694,05-09-2023 20:20:00,35.50,22.28,10.72,,
7695,05-09-2023 20:30:00,31.15,25.89,9.33,,
7696,05-09-2023 20:40:00,26.24,32.68,8.56,,
7697,05-09-2023 20:50:00,25.30,34.44,8.52,,
7698,05-09-2023 21:00:00,25.15,34.62,8.46,,
7699,05-09-2023 21:10:00,25.14,34.74,8.50,,
7700,05-09-2023 21:20:00,25.10,34.98,8.58,,
7701,05-09-2023 21:30:00,25.10,35.03,8.60,,
7702,05-09-2023 21:40:00,25.08,35.16,8.63,,
7703,05-09-2023 21:50:00,25.07,35.23,8.65,,
7704,05-09-2023 22:00:00,25.10,35.13,8.64,,
7705,05-09-2023 22:10:00,25.10,35.35,8.73,,
7706,05-09-2023 22:20:00,25.10,35.84,8.94,,
7707,05-09-2023 22:30:00,25.10,36.32,9.13,,
7708,05-09-2023 22:40:00,25.07,36.73,9.27,,
