#,Date-Time (PDT),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),Host Connected,End of File
7644,05-09-2023 13:40:00,20.40,100.00,20.42,,
7645,05-09-2023 13:50:00,20.40,100.00,20.42,,
7646,05-09-2023 14:00:00,20.42,100.00,20.44,,
7647,05-09-2023 14:10:00,20.46,100.00,20.49,,
7648,05-09-2023 14:20:00,20.42,100.00,20.44,,
7649,05-09-2023 14:30:00,20.42,100.00,20.44,,
7650,05-09-2023 14:40:00,20.44,100.00,20.47,,
7651,05-09-2023 14:50:00,20.44,100.00,20.47,,
7652,05-09-2023 15:00:00,20.43,100.00,20.46,,
7653,05-09-2023 15:10:00,20.45,100.00,20.48,,
7654,05-09-2023 15:20:00,20.47,100.00,20.50,,
7655,05-09-2023 15:30:00,20.43,100.00,20.46,,
7656,05-09-2023 15:40:00,20.46,100.00,20.49,,
7657,05-09-2023 15:50:00,20.46,100.00,20.49,,
7658,05-09-2023 16:00:00,20.47,100.00,20.50,,
7659,05-09-2023 16:10:00,20.44,100.00,20.47,,
7660,05-09-2023 16:20:00,20.46,100.00,20.49,,
7661,05-09-2023 16:30:00,20.42,100.00,20.44,,
7662,05-09-2023 16:40:00,20.43,100.00,20.46,,
7663,05-09-2023 16:50:00,20.46,100.00,20.49,,
7664,05-09-2023 17:00:00,20.45,100.00,20.48,,
7665,05-09-2023 17:10:00,20.44,100.00,20.47,,
7666,05-09-2023 17:20:00,20.45,100.00,20.48,,
7667,05-09-2023 17:30:00,20.48,100.00,20.51,,
7668,05-09-2023 17:40:00,20.47,100.00,20.50,,
7669,05-09-2023 17:50:00,20.44,100.00,20.47,,
7670,05-09-2023 18:00:00,20.47,100.00,20.50,,
7671,05-09-2023 18:10:00,20.45,100.00,20.48,,
7672,05-09-2023 18:20:00,20.46,100.00,20.49,,
7673,05-09-2023 18:30:00,20.47,100.00,20.50,,
7674,05-09-2023 18:40:00,20.46,100.00,20.49,,
7675,05-09-2023 18:50:00,20.47,100.00,20.50,,
7676,05-09-2023 19:00:00,20.46,100.00,20.49,,
7677,05-09-2023 19:10:00,20.43,100.00,20.46,,
7678,05-09-2023 19:20:00,20.45,100.00,20.48,,
7679,05-09-2023 19:30:00,20.47,100.00,20.50,,
7680,05-09-2023 19:40:00,20.43,100.00,20.46,,
7681,05-09-2023 19:50:00,20.45,100.00,20.48,,
7682,05-09-2023 20:00:00,20.47,100.00,20.50,,
7683,05-09-2023 20:10:00,20.47,100.00,20.50,,
7684,05-09-2023 20:20:00,20.46,100.00,20.49,,
7685,05-09-2023 20:30:00,20.44,100.00,20.47,,
7686,05-09-2023 20:40:00,20.47,100.00,20.50,,
7687,05-09-2023 20:50:00,20.43,100.00,20.46,,
7688,05-09-2023 21:00:00,20.44,100.00,20.47,,
7689,05-09-2023 21:10:00,20.45,100.00,20.48,,
7690,05-09-2023 21:20:00,20.44,100.00,20.47,,
7691,05-09-2023 21:30:00,20.43,100.00,20.46,,
7692,05-09-2023 21:40:00,20.42,100.00,20.44,,
7693,05-09-2023 21:50:00,20.37,100.00,20.40,,
7694,05-09-2023 22:00:00,20.40,100.00,20.42,,
7695,05-09-2023 22:10:00,20.39,100.00,20.41,,
7696,05-09-2023 22:20:00,20.37,100.00,20.40,,
7697,05-09-2023 22:30:00,20.36,100.00,20.39,,
7698,05-09-2023 22:40:00,20.35,100.00,20.38,,
7699,05-09-2023 22:50:00,20.36,100.00,20.39,,
7700,05-09-2023 23:00:00,20.35,100.00,20.38,,
7701,05-09-2023 23:10:00,20.36,100.00,20.39,,
7702,05-09-2023 23:20:00,20.34,100.00,20.37,,
7703,05-09-2023 23:30:00,20.32,100.00,20.35,,
7704,05-09-2023 23:40:00,20.35,100.00,20.38,,
7705,05-09-2023 23:50:00,20.33,100.00,20.36,,
7706,05-10-2023 00:00:00,20.32,100.00,20.35,,
7707,05-10-2023 00:10:00,20.30,100.00,20.33,,
7708,05-10-2023 00:20:00,20.32,100.00,20.35,,
7709,05-10-2023 00:30:00,20.32,100.00,20.35,,
7710,05-10-2023 00:40:00,20.31,100.00,20.34,,
7711,05-10-2023 00:50:00,20.32,100.00,20.35,,
7712,05-10-2023 01:00:00,20.31,100.00,20.34,,
7713,05-10-2023 01:10:00,20.26,100.00,20.28,,
7714,05-10-2023 01:20:00,20.29,100.00,20.32,,
7715,05-10-2023 01:30:00,20.27,100.00,20.29,,
7716,05-10-2023 01:40:00,20.28,100.00,20.31,,
7717,05-10-2023 01:50:00,20.29,100.00,20.32,,
7718,05-10-2023 02:00:00,20.29,100.00,20.32,,
7719,05-10-2023 02:10:00,20.28,100.00,20.31,,
7720,05-10-2023 02:20:00,20.28,100.00,20.31,,
7721,05-10-2023 02:30:00,20.26,100.00,20.28,,
7722,05-10-2023 02:40:00,20.25,100.00,20.27,,
7723,05-10-2023 02:50:00,20.27,100.00,20.29,,
7724,05-10-2023 03:00:00,20.24,100.00,20.26,,
7725,05-10-2023 03:10:00,20.27,100.00,20.29,,
7726,05-10-2023 03:20:00,20.25,100.00,20.27,,
7727,05-10-2023 03:30:00,20.27,100.00,20.29,,
7728,05-10-2023 03:40:00,20.27,100.00,20.29,,
7729,05-10-2023 03:50:00,20.26,100.00,20.28,,
7730,05-10-2023 04:00:00,20.25,100.00,20.27,,
7731,05-10-2023 04:10:00,20.26,100.00,20.28,,
7732,05-10-2023 04:20:00,20.25,100.00,20.27,,
7733,05-10-2023 04:30:00,20.26,100.00,20.28,,
7734,05-10-2023 04:40:00,20.28,100.00,20.31,,
7735,05-10-2023 04:50:00,20.25,100.00,20.27,,
7736,05-10-2023 05:00:00,20.26,100.00,20.28,,
7737,05-10-2023 05:10:00,20.28,100.00,20.31,,
7738,05-10-2023 05:20:00,20.24,100.00,20.26,,
7739,05-10-2023 05:30:00,20.25,100.00,20.27,,
7740,05-10-2023 05:40:00,20.24,100.00,20.26,,
7741,05-10-2023 05:50:00,20.25,100.00,20.27,,
7742,05-10-2023 06:00:00,20.21,100.00,20.24,,
7743,05-10-2023 06:10:00,20.20,100.00,20.23,,
7744,05-10-2023 06:20:00,20.18,100.00,20.21,,
7745,05-10-2023 06:30:00,20.18,100.00,20.21,,
7746,05-10-2023 06:40:00,20.19,100.00,20.22,,
7747,05-10-2023 06:50:00,20.20,100.00,20.23,,
7748,05-10-2023 07:00:00,20.21,100.00,20.24,,
7749,05-10-2023 07:10:00,20.21,100.00,20.24,,
7750,05-10-2023 07:20:00,20.21,100.00,20.24,,
7751,05-10-2023 07:30:00,20.21,100.00,20.24,,
7752,05-10-2023 07:40:00,20.27,100.00,20.29,,
7753,05-10-2023 07:50:00,20.24,100.00,20.26,,
7754,05-10-2023 08:00:00,20.25,100.00,20.27,,
7755,05-10-2023 08:10:00,20.25,100.00,20.27,,
7756,05-10-2023 08:20:00,20.24,100.00,20.26,,
7757,05-10-2023 08:30:00,20.22,100.00,20.25,,
7758,05-10-2023 08:40:00,20.25,100.00,20.27,,
7759,05-10-2023 08:50:00,20.24,100.00,20.26,,
7760,05-10-2023 09:00:00,20.27,100.00,20.29,,
7761,05-10-2023 09:10:00,20.24,100.00,20.26,,
7762,05-10-2023 09:20:00,20.27,100.00,20.29,,
7763,05-10-2023 09:30:00,20.30,100.00,20.33,,
7764,05-10-2023 09:40:00,20.28,100.00,20.31,,
7765,05-10-2023 09:50:00,20.29,100.00,20.32,,
7766,05-10-2023 10:00:00,20.29,100.00,20.32,,
7767,05-10-2023 10:10:00,20.30,100.00,20.33,,
7768,05-10-2023 10:20:00,20.29,100.00,20.32,,
7769,05-10-2023 10:30:00,20.32,100.00,20.35,,
7770,05-10-2023 10:40:00,20.32,100.00,20.35,,
7771,05-10-2023 10:50:00,20.33,100.00,20.36,,
7772,05-10-2023 11:00:00,20.34,100.00,20.37,,
7773,05-10-2023 11:10:00,20.32,100.00,20.35,,
7774,05-10-2023 11:20:00,20.33,100.00,20.36,,
7775,05-10-2023 11:30:00,20.32,100.00,20.35,,
7776,05-10-2023 11:40:00,20.36,100.00,20.39,,
7777,05-10-2023 11:50:00,20.34,100.00,20.37,,
7778,05-10-2023 12:00:00,20.36,100.00,20.39,,
7779,05-10-2023 12:10:00,20.33,100.00,20.36,,
7780,05-10-2023 12:20:00,20.34,100.00,20.37,,
7781,05-10-2023 12:30:00,20.36,100.00,20.39,,
7782,05-10-2023 12:40:00,20.35,100.00,20.38,,
7783,05-10-2023 12:50:00,20.33,100.00,20.36,,
7784,05-10-2023 13:00:00,20.36,100.00,20.39,,
7785,05-10-2023 13:10:00,20.35,100.00,20.38,,
7786,05-10-2023 13:20:00,20.34,100.00,20.37,,
7787,05-10-2023 13:30:00,20.36,100.00,20.39,,
7788,05-10-2023 13:40:00,20.36,100.00,20.39,,
7789,05-10-2023 13:50:00,20.39,100.00,20.41,,
7790,05-10-2023 14:00:00,20.37,100.00,20.40,,
7791,05-10-2023 14:10:00,20.37,100.00,20.40,,
7792,05-10-2023 14:20:00,20.37,100.00,20.40,,
7793,05-10-2023 14:30:00,20.36,100.00,20.39,,
7794,05-10-2023 14:40:00,20.40,100.00,20.42,,
7795,05-10-2023 14:50:00,20.36,100.00,20.39,,
7796,05-10-2023 15:00:00,20.40,100.00,20.42,,
7797,05-10-2023 15:10:00,20.39,100.00,20.41,,
7798,05-10-2023 15:20:00,20.39,100.00,20.41,,
7799,05-10-2023 15:30:00,20.32,100.00,20.35,,
7800,05-10-2023 15:40:00,20.39,100.00,20.41,,
7801,05-10-2023 15:50:00,20.41,100.00,20.43,,
7802,05-10-2023 16:00:00,20.39,100.00,20.41,,
7803,05-10-2023 16:10:00,20.37,100.00,20.40,,
7804,05-10-2023 16:20:00,20.37,100.00,20.40,,
7805,05-10-2023 16:30:00,20.39,100.00,20.41,,
7806,05-10-2023 16:40:00,20.41,100.00,20.43,,
7807,05-10-2023 16:50:00,20.39,100.00,20.41,,
7808,05-10-2023 17:00:00,20.36,100.00,20.39,,
7809,05-10-2023 17:10:00,20.37,100.00,20.40,,
7810,05-10-2023 17:20:00,20.40,100.00,20.42,,
7811,05-10-2023 17:30:00,20.36,100.00,20.39,,
7812,05-10-2023 17:40:00,20.40,100.00,20.42,,
7813,05-10-2023 17:50:00,20.37,100.00,20.40,,
7814,05-10-2023 18:00:00,20.37,100.00,20.40,,
7815,05-10-2023 18:10:00,20.39,100.00,20.41,,
7816,05-10-2023 18:20:00,20.35,100.00,20.38,,
7817,05-10-2023 18:30:00,20.36,100.00,20.39,,
7818,05-10-2023 18:40:00,20.35,100.00,20.38,,
7819,05-10-2023 18:50:00,20.34,100.00,20.37,,
7820,05-10-2023 19:00:00,20.36,100.00,20.39,,
7821,05-10-2023 19:10:00,20.36,100.00,20.39,,
7822,05-10-2023 19:20:00,20.35,100.00,20.38,,
7823,05-10-2023 19:30:00,20.35,100.00,20.38,,
7824,05-10-2023 19:40:00,20.34,100.00,20.37,,
7825,05-10-2023 19:50:00,20.34,100.00,20.37,,
7826,05-10-2023 20:00:00,20.36,100.00,20.39,,
7827,05-10-2023 20:10:00,20.31,100.00,20.34,,
7828,05-10-2023 20:20:00,20.31,100.00,20.34,,
7829,05-10-2023 20:30:00,20.32,100.00,20.35,,
7830,05-10-2023 20:40:00,20.34,100.00,20.37,,
7831,05-10-2023 20:50:00,20.32,100.00,20.35,,
7832,05-10-2023 21:00:00,20.31,100.00,20.34,,
7833,05-10-2023 21:10:00,20.31,100.00,20.34,,
7834,05-10-2023 21:20:00,20.32,100.00,20.35,,
7835,05-10-2023 21:30:00,20.32,100.00,20.35,,
7836,05-10-2023 21:40:00,20.31,100.00,20.34,,
7837,05-10-2023 21:50:00,20.28,100.00,20.31,,
7838,05-10-2023 22:00:00,20.26,100.00,20.28,,
7839,05-10-2023 22:10:00,20.28,100.00,20.31,,
7840,05-10-2023 22:20:00,20.27,100.00,20.29,,
7841,05-10-2023 22:30:00,20.28,100.00,20.31,,
7842,05-10-2023 22:40:00,20.27,100.00,20.29,,
7843,05-10-2023 22:50:00,20.28,100.00,20.31,,
7844,05-10-2023 23:00:00,20.25,100.00,20.27,,
7845,05-10-2023 23:10:00,20.25,100.00,20.27,,
7846,05-10-2023 23:20:00,20.20,100.00,20.23,,
7847,05-10-2023 23:30:00,20.22,100.00,20.25,,
7848,05-10-2023 23:40:00,20.22,100.00,20.25,,
7849,05-10-2023 23:50:00,20.20,100.00,20.23,,
7850,05-11-2023 00:00:00,20.20,100.00,20.23,,
7851,05-11-2023 00:10:00,20.18,100.00,20.21,,
7852,05-11-2023 00:20:00,20.18,100.00,20.21,,
7853,05-11-2023 00:30:00,20.17,100.00,20.20,,
7854,05-11-2023 00:40:00,20.18,100.00,20.21,,
7855,05-11-2023 00:50:00,20.17,100.00,20.20,,
7856,05-11-2023 01:00:00,20.14,100.00,20.17,,
7857,05-11-2023 01:10:00,20.14,100.00,20.17,,
7858,05-11-2023 01:20:00,20.15,100.00,20.18,,
7859,05-11-2023 01:30:00,20.11,100.00,20.13,,
7860,05-11-2023 01:40:00,20.16,100.00,20.19,,
7861,05-11-2023 01:50:00,20.13,100.00,20.15,,
7862,05-11-2023 02:00:00,20.12,100.00,20.14,,
7863,05-11-2023 02:10:00,20.10,100.00,20.12,,
7864,05-11-2023 02:20:00,20.13,100.00,20.15,,
7865,05-11-2023 02:30:00,20.11,100.00,20.13,,
7866,05-11-2023 02:40:00,20.12,100.00,20.14,,
7867,05-11-2023 02:50:00,20.10,100.00,20.12,,
7868,05-11-2023 03:00:00,20.10,100.00,20.12,,
7869,05-11-2023 03:10:00,20.10,100.00,20.12,,
7870,05-11-2023 03:20:00,20.11,100.00,20.13,,
7871,05-11-2023 03:30:00,20.10,100.00,20.12,,
7872,05-11-2023 03:40:00,20.09,100.00,20.11,,
7873,05-11-2023 03:50:00,20.10,100.00,20.12,,
7874,05-11-2023 04:00:00,20.09,100.00,20.11,,
7875,05-11-2023 04:10:00,20.06,100.00,20.09,,
7876,05-11-2023 04:20:00,20.07,100.00,20.10,,
7877,05-11-2023 04:30:00,20.10,100.00,20.12,,
7878,05-11-2023 04:40:00,20.05,100.00,20.08,,
7879,05-11-2023 04:50:00,20.09,100.00,20.11,,
7880,05-11-2023 05:00:00,20.05,100.00,20.08,,
7881,05-11-2023 05:10:00,20.07,100.00,20.10,,
7882,05-11-2023 05:20:00,20.05,100.00,20.08,,
7883,05-11-2023 05:30:00,20.06,100.00,20.09,,
7884,05-11-2023 05:40:00,20.07,100.00,20.10,,
7885,05-11-2023 05:50:00,20.06,100.00,20.09,,
7886,05-11-2023 06:00:00,20.07,100.00,20.10,,
7887,05-11-2023 06:10:00,20.03,100.00,20.06,,
7888,05-11-2023 06:20:00,20.03,100.00,20.06,,
7889,05-11-2023 06:30:00,20.03,100.00,20.06,,
7890,05-11-2023 06:40:00,20.04,100.00,20.07,,
7891,05-11-2023 06:50:00,20.04,100.00,20.07,,
7892,05-11-2023 07:00:00,20.05,100.00,20.08,,
7893,05-11-2023 07:10:00,20.05,100.00,20.08,,
7894,05-11-2023 07:20:00,20.06,100.00,20.09,,
7895,05-11-2023 07:30:00,20.04,100.00,20.07,,
7896,05-11-2023 07:40:00,20.05,100.00,20.08,,
7897,05-11-2023 07:50:00,20.09,100.00,20.11,,
7898,05-11-2023 08:00:00,20.07,100.00,20.10,,
7899,05-11-2023 08:10:00,20.04,100.00,20.07,,
7900,05-11-2023 08:20:00,20.07,100.00,20.10,,
7901,05-11-2023 08:30:00,20.07,100.00,20.10,,
7902,05-11-2023 08:40:00,20.05,100.00,20.08,,
7903,05-11-2023 08:50:00,20.06,100.00,20.09,,
7904,05-11-2023 09:00:00,20.06,100.00,20.09,,
7905,05-11-2023 09:10:00,20.05,100.00,20.08,,
7906,05-11-2023 09:20:00,20.11,100.00,20.13,,
7907,05-11-2023 09:30:00,20.06,100.00,20.09,,
7908,05-11-2023 09:40:00,20.06,100.00,20.09,,
7909,05-11-2023 09:50:00,20.10,100.00,20.12,,
7910,05-11-2023 10:00:00,20.09,100.00,20.11,,
7911,05-11-2023 10:10:00,20.07,100.00,20.10,,
7912,05-11-2023 10:20:00,20.13,100.00,20.15,,
7913,05-11-2023 10:30:00,20.13,100.00,20.15,,
7914,05-11-2023 10:40:00,20.14,100.00,20.17,,
7915,05-11-2023 10:50:00,20.14,100.00,20.17,,
7916,05-11-2023 11:00:00,20.15,100.00,20.18,,
7917,05-11-2023 11:10:00,20.14,100.00,20.17,,
7918,05-11-2023 11:20:00,20.17,100.00,20.20,,
7919,05-11-2023 11:30:00,20.18,100.00,20.21,,
7920,05-11-2023 11:40:00,20.20,100.00,20.23,,
7921,05-11-2023 11:50:00,20.20,100.00,20.23,,
7922,05-11-2023 12:00:00,20.25,100.00,20.27,,
7923,05-11-2023 12:10:00,20.24,100.00,20.26,,
7924,05-11-2023 12:20:00,20.25,100.00,20.27,,
7925,05-11-2023 12:30:00,20.25,100.00,20.27,,
7926,05-11-2023 12:40:00,20.28,100.00,20.31,,
7927,05-11-2023 12:50:00,20.27,100.00,20.29,,
7928,05-11-2023 13:00:00,20.28,100.00,20.31,,
7929,05-11-2023 13:10:00,20.28,100.00,20.31,,
7930,05-11-2023 13:20:00,20.29,100.00,20.32,,
7931,05-11-2023 13:30:00,20.27,100.00,20.29,,
7932,05-11-2023 13:40:00,20.30,100.00,20.33,,
7933,05-11-2023 13:50:00,20.31,100.00,20.34,,
7934,05-11-2023 14:00:00,20.28,100.00,20.31,,
7935,05-11-2023 14:10:00,20.31,100.00,20.34,,
7936,05-11-2023 14:20:00,20.32,100.00,20.35,,
7937,05-11-2023 14:30:00,20.34,100.00,20.37,,
7938,05-11-2023 14:40:00,20.32,100.00,20.35,,
7939,05-11-2023 14:50:00,20.32,100.00,20.35,,
7940,05-11-2023 15:00:00,20.31,100.00,20.34,,
7941,05-11-2023 15:10:00,20.33,100.00,20.36,,
7942,05-11-2023 15:20:00,20.33,100.00,20.36,,
7943,05-11-2023 15:30:00,20.33,100.00,20.36,,
7944,05-11-2023 15:40:00,20.33,100.00,20.36,,
7945,05-11-2023 15:50:00,20.32,100.00,20.35,,
7946,05-11-2023 16:00:00,20.32,100.00,20.35,,
7947,05-11-2023 16:10:00,20.32,100.00,20.35,,
7948,05-11-2023 16:20:00,20.33,100.00,20.36,,
7949,05-11-2023 16:30:00,20.34,100.00,20.37,,
7950,05-11-2023 16:40:00,20.30,100.00,20.33,,
7951,05-11-2023 16:50:00,20.31,100.00,20.34,,
7952,05-11-2023 17:00:00,20.33,100.00,20.36,,
7953,05-11-2023 17:10:00,20.31,100.00,20.34,,
7954,05-11-2023 17:20:00,20.32,100.00,20.35,,
7955,05-11-2023 17:30:00,20.29,100.00,20.32,,
7956,05-11-2023 17:40:00,20.29,100.00,20.32,,
7957,05-11-2023 17:50:00,20.27,100.00,20.29,,
7958,05-11-2023 18:00:00,20.26,100.00,20.28,,
7959,05-11-2023 18:10:00,20.26,100.00,20.28,,
7960,05-11-2023 18:20:00,20.26,100.00,20.28,,
7961,05-11-2023 18:30:00,20.22,100.00,20.25,,
7962,05-11-2023 18:40:00,20.24,100.00,20.26,,
7963,05-11-2023 18:50:00,20.22,100.00,20.25,,
7964,05-11-2023 19:00:00,20.21,100.00,20.24,,
7965,05-11-2023 19:10:00,20.21,100.00,20.24,,
7966,05-11-2023 19:20:00,20.20,100.00,20.23,,
7967,05-11-2023 19:30:00,20.19,100.00,20.22,,
7968,05-11-2023 19:40:00,20.18,100.00,20.21,,
7969,05-11-2023 19:50:00,20.20,100.00,20.23,,
7970,05-11-2023 20:00:00,20.18,100.00,20.21,,
7971,05-11-2023 20:10:00,20.17,100.00,20.20,,
7972,05-11-2023 20:20:00,20.15,100.00,20.18,,
7973,05-11-2023 20:30:00,20.13,100.00,20.15,,
7974,05-11-2023 20:40:00,20.15,100.00,20.18,,
7975,05-11-2023 20:50:00,20.15,100.00,20.18,,
7976,05-11-2023 21:00:00,20.10,100.00,20.12,,
7977,05-11-2023 21:10:00,20.11,100.00,20.13,,
7978,05-11-2023 21:20:00,20.10,100.00,20.12,,
7979,05-11-2023 21:30:00,20.10,100.00,20.12,,
7980,05-11-2023 21:40:00,20.07,100.00,20.10,,
7981,05-11-2023 21:50:00,20.04,100.00,20.07,,
7982,05-11-2023 22:00:00,20.05,100.00,20.08,,
7983,05-11-2023 22:10:00,20.06,100.00,20.09,,
7984,05-11-2023 22:20:00,20.05,100.00,20.08,,
7985,05-11-2023 22:30:00,20.04,100.00,20.07,,
7986,05-11-2023 22:40:00,20.00,100.00,20.03,,
7987,05-11-2023 22:50:00,20.01,100.00,20.04,,
7988,05-11-2023 23:00:00,19.97,100.00,19.99,,
7989,05-11-2023 23:10:00,19.98,100.00,20.00,,
7990,05-11-2023 23:20:00,19.97,100.00,19.99,,
7991,05-11-2023 23:30:00,19.98,100.00,20.00,,
7992,05-11-2023 23:40:00,19.97,100.00,19.99,,
7993,05-11-2023 23:50:00,19.94,100.00,19.96,,
7994,05-12-2023 00:00:00,19.90,100.00,19.93,,
7995,05-12-2023 00:10:00,19.95,100.00,19.97,,
7996,05-12-2023 00:20:00,19.91,100.00,19.94,,
7997,05-12-2023 00:30:00,19.91,100.00,19.94,,
7998,05-12-2023 00:40:00,19.89,100.00,19.92,,
7999,05-12-2023 00:50:00,19.90,100.00,19.93,,
8000,05-12-2023 01:00:00,19.87,100.00,19.90,,
8001,05-12-2023 01:10:00,19.89,100.00,19.92,,
8002,05-12-2023 01:20:00,19.90,100.00,19.93,,
8003,05-12-2023 01:30:00,19.90,100.00,19.93,,
8004,05-12-2023 01:40:00,19.91,100.00,19.94,,
8005,05-12-2023 01:50:00,19.88,100.00,19.91,,
8006,05-12-2023 02:00:00,19.88,100.00,19.91,,
8007,05-12-2023 02:10:00,19.89,100.00,19.92,,
8008,05-12-2023 02:20:00,19.87,100.00,19.90,,
8009,05-12-2023 02:30:00,19.88,100.00,19.91,,
8010,05-12-2023 02:40:00,19.86,100.00,19.89,,
8011,05-12-2023 02:50:00,19.90,100.00,19.93,,
8012,05-12-2023 03:00:00,19.88,100.00,19.91,,
8013,05-12-2023 03:10:00,19.84,100.00,19.86,,
8014,05-12-2023 03:20:00,19.87,100.00,19.90,,
8015,05-12-2023 03:30:00,19.84,100.00,19.86,,
8016,05-12-2023 03:40:00,19.84,100.00,19.86,,
8017,05-12-2023 03:50:00,19.88,100.00,19.91,,
8018,05-12-2023 04:00:00,19.88,100.00,19.91,,
8019,05-12-2023 04:10:00,19.86,100.00,19.89,,
8020,05-12-2023 04:20:00,19.89,100.00,19.92,,
8021,05-12-2023 04:30:00,19.86,100.00,19.89,,
8022,05-12-2023 04:40:00,19.87,100.00,19.90,,
8023,05-12-2023 04:50:00,19.88,100.00,19.91,,
8024,05-12-2023 05:00:00,19.89,100.00,19.92,,
8025,05-12-2023 05:10:00,19.87,100.00,19.90,,
8026,05-12-2023 05:20:00,19.87,100.00,19.90,,
8027,05-12-2023 05:30:00,19.87,100.00,19.90,,
8028,05-12-2023 05:40:00,19.87,100.00,19.90,,
8029,05-12-2023 05:50:00,19.88,100.00,19.91,,
8030,05-12-2023 06:00:00,19.87,100.00,19.90,,
8031,05-12-2023 06:10:00,19.87,100.00,19.90,,
8032,05-12-2023 06:20:00,19.87,100.00,19.90,,
8033,05-12-2023 06:30:00,19.83,100.00,19.85,,
8034,05-12-2023 06:40:00,19.85,100.00,19.88,,
8035,05-12-2023 06:50:00,19.87,100.00,19.90,,
8036,05-12-2023 07:00:00,19.86,100.00,19.89,,
8037,05-12-2023 07:10:00,19.87,100.00,19.90,,
8038,05-12-2023 07:20:00,19.91,100.00,19.94,,
8039,05-12-2023 07:30:00,19.88,100.00,19.91,,
8040,05-12-2023 07:40:00,19.91,100.00,19.94,,
8041,05-12-2023 07:50:00,19.92,100.00,19.95,,
8042,05-12-2023 08:00:00,19.92,100.00,19.95,,
8043,05-12-2023 08:10:00,19.97,100.00,19.99,,
8044,05-12-2023 08:20:00,19.98,100.00,20.00,,
8045,05-12-2023 08:30:00,19.98,100.00,20.00,,
8046,05-12-2023 08:40:00,19.96,100.00,19.98,,
8047,05-12-2023 08:50:00,20.01,100.00,20.04,,
8048,05-12-2023 09:00:00,20.01,100.00,20.04,,
8049,05-12-2023 09:10:00,19.99,100.00,20.02,,
8050,05-12-2023 09:20:00,20.00,100.00,20.03,,
8051,05-12-2023 09:30:00,19.98,100.00,20.00,,
8052,05-12-2023 09:40:00,20.01,100.00,20.04,,
8053,05-12-2023 09:50:00,20.02,100.00,20.05,,
8054,05-12-2023 10:00:00,20.01,100.00,20.04,,
8055,05-12-2023 10:10:00,20.04,100.00,20.07,,
8056,05-12-2023 10:20:00,20.01,100.00,20.04,,
8057,05-12-2023 10:30:00,20.02,100.00,20.05,,
8058,05-12-2023 10:40:00,20.04,100.00,20.07,,
8059,05-12-2023 10:50:00,20.00,100.00,20.03,,
8060,05-12-2023 11:00:00,20.04,100.00,20.07,,
8061,05-12-2023 11:10:00,20.02,100.00,20.05,,
8062,05-12-2023 11:20:00,20.05,100.00,20.08,,
8063,05-12-2023 11:30:00,20.05,100.00,20.08,,
8064,05-12-2023 11:40:00,20.05,100.00,20.08,,
8065,05-12-2023 11:50:00,20.07,100.00,20.10,,
8066,05-12-2023 12:00:00,20.07,100.00,20.10,,
8067,05-12-2023 12:10:00,20.11,100.00,20.13,,
8068,05-12-2023 12:20:00,20.09,100.00,20.11,,
8069,05-12-2023 12:30:00,20.09,100.00,20.11,,
8070,05-12-2023 12:40:00,20.07,100.00,20.10,,
8071,05-12-2023 12:50:00,20.10,100.00,20.12,,
8072,05-12-2023 13:00:00,20.11,100.00,20.13,,
8073,05-12-2023 13:10:00,20.09,100.00,20.11,,
8074,05-12-2023 13:20:00,20.11,100.00,20.13,,
8075,05-12-2023 13:30:00,20.09,100.00,20.11,,
8076,05-12-2023 13:40:00,20.12,100.00,20.14,,
8077,05-12-2023 13:50:00,20.13,100.00,20.15,,
8078,05-12-2023 14:00:00,20.12,100.00,20.14,,
8079,05-12-2023 14:10:00,20.11,100.00,20.13,,
8080,05-12-2023 14:20:00,20.15,100.00,20.18,,
8081,05-12-2023 14:30:00,20.13,100.00,20.15,,
8082,05-12-2023 14:40:00,20.12,100.00,20.14,,
8083,05-12-2023 14:50:00,20.11,100.00,20.13,,
8084,05-12-2023 15:00:00,20.13,100.00,20.15,,
8085,05-12-2023 15:10:00,20.11,100.00,20.13,,
8086,05-12-2023 15:20:00,20.10,100.00,20.12,,
8087,05-12-2023 15:30:00,20.12,100.00,20.14,,
8088,05-12-2023 15:40:00,20.14,100.00,20.17,,
8089,05-12-2023 15:50:00,20.11,100.00,20.13,,
8090,05-12-2023 16:00:00,20.14,100.00,20.17,,
8091,05-12-2023 16:10:00,20.12,100.00,20.14,,
8092,05-12-2023 16:20:00,20.12,100.00,20.14,,
8093,05-12-2023 16:30:00,20.10,100.00,20.12,,
8094,05-12-2023 16:40:00,20.10,100.00,20.12,,
8095,05-12-2023 16:50:00,20.10,100.00,20.12,,
8096,05-12-2023 17:00:00,20.06,100.00,20.09,,
8097,05-12-2023 17:10:00,20.09,100.00,20.11,,
8098,05-12-2023 17:20:00,20.07,100.00,20.10,,
8099,05-12-2023 17:30:00,20.10,100.00,20.12,,
8100,05-12-2023 17:40:00,20.09,100.00,20.11,,
8101,05-12-2023 17:50:00,20.11,100.00,20.13,,
8102,05-12-2023 18:00:00,20.10,100.00,20.12,,
8103,05-12-2023 18:10:00,20.11,100.00,20.13,,
8104,05-12-2023 18:20:00,20.06,100.00,20.09,,
8105,05-12-2023 18:30:00,20.10,100.00,20.12,,
8106,05-12-2023 18:40:00,20.05,100.00,20.08,,
8107,05-12-2023 18:50:00,20.05,100.00,20.08,,
